timestamp,source_ip,destination_ip,source_port,destination_port,protocol,bytes_transferred,packets,duration,flags,user_agent,action,severity,confidence,description,attack_type,country,organization,day_of_week,hour,is_weekend,is_business_hours,risk_score
2024-04-29 04:43:56,192.168.206.234,10.152.7.208,0,0,SSH,45546,12,155.89,,,allow,low,0.2,Normal network traffic,none,FR,Cloud Provider,Monday,4,False,False,0.1
2024-04-29 08:12:02,192.168.163.23,192.168.116.238,0,0,HTTPS,35228,47,284.18,ACK,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36,allow,low,0.26,Normal network traffic,none,FR,University,Monday,8,False,False,0.1
2024-04-29 09:06:37,192.168.205.116,10.118.29.33,0,0,POP3,39990,88,6.23,,,allow,low,0.28,Normal network traffic,none,AU,Cloud Provider,Monday,9,False,True,0.1
2024-04-29 09:16:54,172.17.181.161,125.21.247.249,3813,22,TCP,2752,87,214.72,PSH,,allow,low,0.24,Normal network traffic,none,US,Cloud Provider,Monday,9,False,True,0.1
2024-04-29 11:27:29,10.236.45.106,172.16.216.115,0,0,SSH,27649,12,226.78,PSH,,allow,low,0.28,Normal network traffic,none,AU,ISP,Monday,11,False,True,0.1
2024-04-29 13:34:47,192.168.225.239,192.168.109.215,15341,443,UDP,2463,33,3.61,PSH,,allow,low,0.18,Normal network traffic,none,UK,Cloud Provider,Monday,13,False,True,0.1
2024-04-29 14:54:00,172.29.161.213,131.63.85.119,13657,21,TCP,9736151,41127,1746.22,PSH,Data Exfil Tool,allow,critical,0.85,Potential data exfiltration - large outbound transfer to 131.63.85.119,data_exfiltration,KP,Unknown,Monday,14,False,True,0.95
2024-04-29 15:02:46,192.168.215.244,112.55.121.199,0,0,POP3,30540,49,43.4,PSH,,allow,low,0.17,Normal network traffic,none,DE,Government,Monday,15,False,True,0.1
2024-04-29 20:03:23,172.29.79.125,204.29.136.136,0,0,SMTP,2728,94,21.21,FIN,,allow,low,0.12,Normal network traffic,none,CA,Cloud Provider,Monday,20,False,False,0.1
2024-04-29 22:52:00,192.168.47.189,6.125.138.62,19994,21,FTP,10302107,44372,2523.98,PSH,Custom Tool,allow,critical,0.86,Potential data exfiltration - large outbound transfer to 6.125.138.62,data_exfiltration,Unknown,Unknown,Monday,22,False,False,0.95
2024-04-30 00:02:49,99.151.145.108,172.21.177.181,58923,529,TCP,155,3,1.93,SYN,,block,high,0.7,Port scan detected from 99.151.145.108,port_scan,Unknown,Suspicious,Tuesday,0,False,False,0.6
2024-04-30 00:17:46,192.168.72.14,192.168.4.191,0,0,FTP,8449,67,46.81,URG,,allow,low,0.19,Normal network traffic,none,US,Corporate,Tuesday,0,False,False,0.1
2024-04-30 00:41:00,10.217.39.97,10.24.10.202,44269,445,WMI,39550,435,13.06,PSH,PowerShell,allow,high,0.76,Lateral movement detected - WMI connection to 10.24.10.202,lateral_movement,Internal,Internal Network,Tuesday,0,False,False,0.8
2024-04-30 01:49:42,172.31.149.215,10.192.2.124,0,0,SSH,3951,13,16.93,FIN,,allow,low,0.16,Normal network traffic,none,UK,Government,Tuesday,1,False,False,0.1
2024-04-30 02:01:37,192.168.134.61,192.168.30.245,63196,110,UDP,33265,37,188.61,PSH,,allow,low,0.25,Normal network traffic,none,DE,Government,Tuesday,2,False,False,0.1
2024-04-30 04:02:37,172.29.233.181,214.196.152.41,0,0,POP3,48710,86,281.95,ACK,,allow,low,0.16,Normal network traffic,none,US,University,Tuesday,4,False,False,0.1
2024-04-30 06:13:00,192.168.135.80,131.63.85.119,57683,80,HTTPS,9831357,40519,3121.63,PSH,Custom Tool,allow,critical,0.94,Potential data exfiltration - large outbound transfer to 131.63.85.119,data_exfiltration,TOR,Unknown,Tuesday,6,False,False,0.95
2024-04-30 07:34:21,192.168.220.148,172.18.112.202,0,0,DNS,6826,73,268.79,ACK,,allow,low,0.18,Normal network traffic,none,US,ISP,Tuesday,7,False,False,0.1
2024-04-30 10:46:00,10.217.39.97,192.168.148.30,9600,445,WMI,94075,132,181.24,PSH,Remote Admin,allow,high,0.83,Lateral movement detected - WMI connection to 192.168.148.30,lateral_movement,Internal,Internal Network,Tuesday,10,False,True,0.8
2024-04-30 12:04:50,10.61.241.89,10.246.44.104,0,0,SSH,47645,8,87.96,RST,,allow,low,0.27,Normal network traffic,none,JP,Corporate,Tuesday,12,False,True,0.1
2024-04-30 12:06:00,192.168.126.179,98.240.151.8,44691,21,TCP,19161251,47562,167.61,PSH,Custom Tool,allow,critical,0.91,Potential data exfiltration - large outbound transfer to 98.240.151.8,data_exfiltration,Unknown,Command & Control,Tuesday,12,False,True,0.95
2024-04-30 12:28:22,172.22.118.126,192.168.211.224,0,0,POP3,4367,61,260.95,URG,,allow,low,0.16,Normal network traffic,none,US,University,Tuesday,12,False,True,0.1
2024-04-30 13:05:41,172.25.154.123,172.20.73.53,0,0,DNS,17781,45,248.17,FIN,,allow,low,0.22,Normal network traffic,none,UK,Corporate,Tuesday,13,False,True,0.1
2024-04-30 14:41:47,172.23.30.68,192.168.207.53,0,0,FTP,18673,98,142.52,SYN,,allow,low,0.27,Normal network traffic,none,US,ISP,Tuesday,14,False,True,0.1
2024-04-30 16:55:59,10.192.249.182,170.113.58.88,58894,993,TCP,38068,97,227.61,SYN,,allow,low,0.12,Normal network traffic,none,JP,University,Tuesday,16,False,True,0.1
2024-04-30 18:31:03,192.168.110.173,46.198.191.35,0,0,SSH,30062,93,58.33,FIN,,allow,low,0.3,Normal network traffic,none,CA,University,Tuesday,18,False,False,0.1
2024-04-30 20:49:09,10.114.85.63,35.237.46.102,0,0,FTP,23910,65,3.28,ACK,,allow,low,0.27,Normal network traffic,none,AU,Cloud Provider,Tuesday,20,False,False,0.1
2024-04-30 21:39:04,172.28.107.113,128.237.91.83,0,0,ICMP,46757,48,157.69,RST,,allow,low,0.24,Normal network traffic,none,DE,Government,Tuesday,21,False,False,0.1
2024-04-30 22:50:56,172.20.87.40,172.21.222.126,28590,143,UDP,37723,83,84.43,SYN,,allow,low,0.22,Normal network traffic,none,AU,Cloud Provider,Tuesday,22,False,False,0.1
2024-04-30 23:43:00,121.12.107.176,10.56.95.63,18083,8080,HTTP,7133,90,27.97,PSH,Mozilla/5.0 (compatible; AttackBot/1.0),block,critical,0.86,XXE Attack detected from 121.12.107.176 - payload: ' OR 1=1--...,web_attack,BR,Security Research,Tuesday,23,False,False,0.7
2024-05-01 00:20:04,192.168.225.30,171.241.167.78,33816,443,TCP,15843,72,118.03,,,allow,low,0.18,Normal network traffic,none,DE,University,Wednesday,0,False,False,0.1
2024-05-01 01:17:27,172.29.131.29,192.168.44.171,0,0,SMTP,17285,86,107.36,RST,,allow,low,0.2,Normal network traffic,none,CA,ISP,Wednesday,1,False,False,0.1
2024-05-01 03:34:00,10.217.39.97,10.128.155.101,8973,22,PowerShell,52778,306,222.62,ACK,Remote Admin,allow,high,0.78,Lateral movement detected - PowerShell connection to 10.128.155.101,lateral_movement,Internal,Internal Network,Wednesday,3,False,False,0.8
2024-05-01 07:33:37,10.236.60.197,203.43.160.217,0,0,SMTP,12374,55,231.06,URG,,allow,low,0.18,Normal network traffic,none,DE,Government,Wednesday,7,False,False,0.1
2024-05-01 10:09:42,172.28.193.172,99.52.72.180,0,0,SMTP,1728,80,127.77,RST,,allow,low,0.26,Normal network traffic,none,CA,Corporate,Wednesday,10,False,True,0.1
2024-05-01 13:13:22,172.25.168.187,111.160.102.107,27389,995,UDP,33839,59,201.5,PSH,,allow,low,0.14,Normal network traffic,none,US,Cloud Provider,Wednesday,13,False,True,0.1
2024-05-01 13:55:08,10.111.208.162,3.7.166.59,0,0,SSH,30409,23,60.05,RST,,allow,low,0.12,Normal network traffic,none,AU,Government,Wednesday,13,False,True,0.1
2024-05-01 15:18:18,172.31.198.92,171.140.200.99,46745,443,UDP,30470,54,244.07,ACK,,allow,low,0.11,Normal network traffic,none,DE,Corporate,Wednesday,15,False,True,0.1
2024-05-01 17:20:06,192.168.178.89,10.137.203.219,0,0,POP3,37698,7,138.13,RST,,allow,low,0.2,Normal network traffic,none,DE,Corporate,Wednesday,17,False,True,0.1
2024-05-01 20:02:23,10.98.10.203,17.25.16.216,0,0,ICMP,16590,50,56.05,RST,,allow,low,0.19,Normal network traffic,none,DE,University,Wednesday,20,False,False,0.1
2024-05-01 21:46:00,10.217.39.97,192.168.158.61,57453,22,PowerShell,72475,487,218.4,ACK,,allow,high,0.74,Lateral movement detected - PowerShell connection to 192.168.158.61,lateral_movement,Internal,Internal Network,Wednesday,21,False,False,0.8
2024-05-01 22:42:23,192.168.49.227,192.168.174.198,0,0,DNS,23338,82,289.33,FIN,,allow,low,0.21,Normal network traffic,none,UK,Corporate,Wednesday,22,False,False,0.1
2024-05-02 03:07:14,10.94.115.241,172.18.40.36,16867,995,TCP,24371,57,221.53,RST,,allow,low,0.22,Normal network traffic,none,US,Cloud Provider,Thursday,3,False,False,0.1
2024-05-02 04:15:03,172.24.143.1,192.168.22.204,0,0,SMTP,6802,70,89.09,PSH,,allow,low,0.28,Normal network traffic,none,DE,ISP,Thursday,4,False,False,0.1
2024-05-02 04:33:00,192.168.205.99,208.67.222.222,47992,53,DNS,3638,32,0.25,,,allow,high,0.85,DNS tunneling detected - suspicious queries to exfil987654321.covert.info,dns_tunneling,External,DNS Provider,Thursday,4,False,False,0.85
2024-05-02 07:52:20,172.20.2.107,172.19.226.203,0,0,DNS,25530,18,101.77,RST,,allow,low,0.24,Normal network traffic,none,FR,Cloud Provider,Thursday,7,False,False,0.1
2024-05-02 07:58:54,10.209.58.36,49.2.3.148,35269,993,UDP,535,49,196.4,URG,,allow,low,0.26,Normal network traffic,none,DE,University,Thursday,7,False,False,0.1
2024-05-02 08:41:55,192.168.29.6,192.168.212.199,0,0,SMTP,30872,11,63.2,PSH,,allow,low,0.2,Normal network traffic,none,FR,Corporate,Thursday,8,False,False,0.1
2024-05-02 10:43:28,172.24.16.191,73.229.29.81,0,0,SMTP,10630,18,32.03,SYN,,allow,low,0.12,Normal network traffic,none,FR,Government,Thursday,10,False,True,0.1
2024-05-02 10:59:15,10.196.99.220,10.136.179.122,63547,25,TCP,38236,93,171.91,FIN,,allow,low,0.23,Normal network traffic,none,JP,ISP,Thursday,10,False,True,0.1
2024-05-02 12:58:41,172.20.83.181,172.21.192.220,0,0,POP3,35389,30,239.7,ACK,,allow,low,0.28,Normal network traffic,none,FR,Cloud Provider,Thursday,12,False,True,0.1
2024-05-02 14:20:16,172.24.128.11,35.194.79.221,0,0,FTP,37499,5,97.7,PSH,,allow,low,0.12,Normal network traffic,none,AU,Government,Thursday,14,False,True,0.1
2024-05-02 15:16:00,10.125.120.163,195.235.138.51,39513,443,TCP,38949643,26593,996.48,PSH,Custom Tool,allow,critical,0.86,Potential data exfiltration - large outbound transfer to 195.235.138.51,data_exfiltration,CN,Unknown,Thursday,15,False,True,0.95
2024-05-02 15:43:48,192.168.31.66,193.3.21.25,14856,34232,UDP,539,49,180.94,,,allow,low,0.15,Normal network traffic,none,DE,Government,Thursday,15,False,True,0.1
2024-05-02 16:42:00,147.143.46.198,10.45.102.147,23847,80,HTTPS,9885,52,21.48,PSH,Nikto/2.1.6,block,high,0.88,Command Injection detected from 147.143.46.198 - payload: <script>alert('xss')</script>...,web_attack,Unknown,Malicious,Thursday,16,False,True,0.7
2024-05-02 17:27:50,172.29.123.76,192.168.237.94,0,0,SMTP,24926,8,272.37,PSH,,allow,low,0.21,Normal network traffic,none,UK,Government,Thursday,17,False,True,0.1
2024-05-02 17:38:18,192.168.54.234,192.168.25.157,0,0,HTTP,798,36,279.05,FIN,Mozilla/5.0 (iPhone; CPU iPhone OS 14_7_1 like Mac OS X),allow,low,0.18,Normal network traffic,none,FR,ISP,Thursday,17,False,True,0.1
2024-05-02 20:53:13,10.192.223.244,10.78.46.252,0,0,DNS,47037,27,254.44,,,allow,low,0.15,Normal network traffic,none,JP,Corporate,Thursday,20,False,False,0.1
2024-05-02 22:55:06,10.245.26.75,223.64.110.105,0,0,SMTP,15542,56,163.47,URG,,allow,low,0.23,Normal network traffic,none,US,Corporate,Thursday,22,False,False,0.1
2024-05-03 00:00:03,33.208.108.181,10.249.125.227,40178,303,TCP,92,2,1.5,FIN,,block,high,0.7,Port scan detected from 33.208.108.181,port_scan,CN,Tor Exit,Friday,0,False,False,0.6
2024-05-03 00:27:00,10.217.39.97,192.168.1.249,3057,5985,WMI,10567,463,185.77,SYN,WMI Tool,allow,high,0.71,Lateral movement detected - WMI connection to 192.168.1.249,lateral_movement,Internal,Internal Network,Friday,0,False,False,0.8
2024-05-03 01:24:21,192.168.143.113,192.168.135.72,0,0,POP3,3332,49,222.87,URG,,allow,low,0.13,Normal network traffic,none,US,Corporate,Friday,1,False,False,0.1
2024-05-03 03:06:48,10.189.242.160,110.61.251.28,28741,80,UDP,19366,21,185.07,PSH,,allow,low,0.17,Normal network traffic,none,UK,University,Friday,3,False,False,0.1
2024-05-03 03:43:41,10.8.22.228,38.58.239.155,9314,25548,UDP,22328,9,272.92,ACK,,allow,low,0.27,Normal network traffic,none,FR,Corporate,Friday,3,False,False,0.1
2024-05-03 04:11:22,10.172.108.167,66.53.114.88,0,0,FTP,17782,83,289.92,URG,,allow,low,0.2,Normal network traffic,none,US,Government,Friday,4,False,False,0.1
2024-05-03 08:42:21,172.28.211.235,43.154.19.97,0,0,SSH,9354,100,37.9,FIN,,allow,low,0.28,Normal network traffic,none,FR,Cloud Provider,Friday,8,False,False,0.1
2024-05-03 10:05:42,172.19.51.166,10.247.111.192,0,0,POP3,24616,48,20.65,PSH,,allow,low,0.24,Normal network traffic,none,UK,University,Friday,10,False,True,0.1
2024-05-03 11:21:35,10.233.34.237,223.96.122.147,0,0,SMTP,25162,30,256.82,RST,,allow,low,0.11,Normal network traffic,none,JP,Government,Friday,11,False,True,0.1
2024-05-03 12:04:21,172.29.203.247,146.175.120.45,0,0,HTTP,43488,86,23.46,URG,Mozilla/5.0 (Android 11; Mobile; rv:68.0) Gecko/68.0,allow,low,0.27,Normal network traffic,none,US,Cloud Provider,Friday,12,False,True,0.1
2024-05-03 16:42:11,192.168.149.144,126.200.182.140,0,0,HTTPS,31584,38,29.05,SYN,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36,allow,low,0.18,Normal network traffic,none,DE,University,Friday,16,False,True,0.1
2024-05-03 18:43:28,172.28.38.235,157.14.66.124,0,0,ICMP,32053,15,266.29,RST,,allow,low,0.11,Normal network traffic,none,UK,University,Friday,18,False,False,0.1
2024-05-03 20:22:00,192.168.135.80,209.169.107.98,23180,80,FTP,22779638,23326,2477.01,PSH,Data Exfil Tool,allow,critical,0.91,Potential data exfiltration - large outbound transfer to 209.169.107.98,data_exfiltration,KP,Command & Control,Friday,20,False,False,0.95
2024-05-03 21:31:01,172.29.41.175,192.168.140.170,36134,25,TCP,1187,65,243.97,URG,,allow,low,0.19,Normal network traffic,none,CA,Corporate,Friday,21,False,False,0.1
2024-05-03 23:49:52,172.28.7.120,10.94.85.75,0,0,FTP,504,47,3.07,FIN,,allow,low,0.11,Normal network traffic,none,US,ISP,Friday,23,False,False,0.1
2024-05-04 02:08:32,10.129.12.211,172.24.253.184,19060,25,UDP,994,95,33.55,ACK,,allow,low,0.28,Normal network traffic,none,JP,ISP,Saturday,2,True,False,0.1
2024-05-04 02:32:00,192.168.212.201,8.8.8.8,9987,53,DNS,1853,47,3.86,,,allow,high,0.89,DNS tunneling detected - suspicious queries to exfil987654321.covert.info,dns_tunneling,External,DNS Provider,Saturday,2,True,False,0.85
2024-05-04 05:58:00,192.168.111.46,8.8.8.8,52745,53,DNS,4932,31,9.95,,,allow,high,0.9,DNS tunneling detected - suspicious queries to c2server12345.hidden.biz,dns_tunneling,External,DNS Provider,Saturday,5,True,False,0.85
2024-05-04 10:37:00,172.30.171.157,218.32.203.56,64471,21,UDP,32485,35,96.93,FIN,,allow,low,0.17,Normal network traffic,none,FR,ISP,Saturday,10,True,True,0.1
2024-05-04 11:03:00,135.49.96.236,172.28.120.73,51761,8080,HTTP,6177,39,22.3,PSH,Mozilla/5.0 (compatible; AttackBot/1.0),block,high,0.81,Directory Traversal detected from 135.49.96.236 - payload: <script>alert('xss')</script>...,web_attack,CN,Unknown,Saturday,11,True,True,0.7
2024-05-04 11:56:00,172.29.161.213,131.63.85.119,40631,8080,SSH,17823692,8132,2629.31,PSH,,allow,critical,0.86,Potential data exfiltration - large outbound transfer to 131.63.85.119,data_exfiltration,KP,Suspicious,Saturday,11,True,True,0.95
2024-05-04 15:01:55,172.23.195.159,10.200.145.71,0,0,DNS,3401,43,2.46,URG,,allow,low,0.27,Normal network traffic,none,DE,Government,Saturday,15,True,True,0.1
2024-05-04 18:42:44,172.30.63.138,78.67.156.44,0,0,SMTP,17103,30,145.32,FIN,,allow,low,0.25,Normal network traffic,none,US,ISP,Saturday,18,True,False,0.1
2024-05-04 19:46:31,10.81.212.3,171.30.180.247,0,0,SSH,7011,9,285.89,URG,,allow,low,0.2,Normal network traffic,none,UK,ISP,Saturday,19,True,False,0.1
2024-05-04 22:51:00,197.1.26.228,192.168.193.115,22245,80,HTTPS,533,86,3.29,PSH,Nikto/2.1.6,block,medium,0.91,XSS Attack detected from 197.1.26.228 - payload: <?php system($_GET['cmd']); ?>...,web_attack,US,Unknown,Saturday,22,True,False,0.7
2024-05-05 05:01:12,172.28.36.235,192.168.243.16,0,0,SMTP,23239,92,3.88,PSH,,allow,low,0.11,Normal network traffic,none,AU,Corporate,Sunday,5,True,False,0.1
2024-05-05 06:20:01,192.168.11.84,192.168.144.113,0,0,ICMP,17705,17,214.59,URG,,allow,low,0.1,Normal network traffic,none,US,ISP,Sunday,6,True,False,0.1
2024-05-05 06:50:25,10.30.3.253,208.50.46.170,43937,993,TCP,36960,74,210.69,PSH,,allow,low,0.18,Normal network traffic,none,FR,ISP,Sunday,6,True,False,0.1
2024-05-05 06:50:26,192.168.45.107,172.24.226.172,0,0,FTP,70,55,208.94,FIN,,allow,low,0.25,Normal network traffic,none,FR,ISP,Sunday,6,True,False,0.1
2024-05-05 06:56:43,10.247.131.239,121.48.218.240,8908,995,TCP,38242,81,142.47,RST,,allow,low,0.17,Normal network traffic,none,FR,Government,Sunday,6,True,False,0.1
2024-05-05 13:19:09,10.87.4.134,172.20.37.162,0,0,POP3,19444,13,35.79,SYN,,allow,low,0.16,Normal network traffic,none,US,Cloud Provider,Sunday,13,True,True,0.1
2024-05-05 15:14:40,192.168.50.255,192.168.255.11,0,0,ICMP,44504,4,291.62,RST,,allow,low,0.22,Normal network traffic,none,UK,ISP,Sunday,15,True,True,0.1
2024-05-05 15:17:27,10.1.144.189,119.81.31.201,59281,80,TCP,49106,59,157.33,ACK,,allow,low,0.18,Normal network traffic,none,UK,ISP,Sunday,15,True,True,0.1
2024-05-05 16:14:00,192.168.212.201,1.1.1.1,59854,53,DNS,1953,48,2.42,,,allow,high,0.81,DNS tunneling detected - suspicious queries to c2server12345.hidden.biz,dns_tunneling,External,DNS Provider,Sunday,16,True,True,0.85
2024-05-05 17:31:20,10.236.56.244,132.41.53.109,0,0,HTTP,45890,10,112.77,,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,allow,low,0.13,Normal network traffic,none,JP,Corporate,Sunday,17,True,True,0.1
2024-05-05 20:34:36,10.156.189.151,195.163.231.247,0,0,ICMP,17372,81,188.77,RST,,allow,low,0.28,Normal network traffic,none,JP,ISP,Sunday,20,True,False,0.1
2024-05-05 21:16:05,10.94.168.192,98.189.95.115,0,0,SMTP,2988,34,131.98,FIN,,allow,low,0.15,Normal network traffic,none,UK,Cloud Provider,Sunday,21,True,False,0.1
2024-05-05 21:47:37,192.168.91.55,10.185.124.210,23296,80,TCP,40078,77,225.53,SYN,,allow,low,0.23,Normal network traffic,none,CA,Government,Sunday,21,True,False,0.1
2024-05-05 23:51:51,10.63.188.146,183.163.174.11,0,0,HTTP,34024,92,65.1,FIN,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36,allow,low,0.24,Normal network traffic,none,DE,Corporate,Sunday,23,True,False,0.1
2024-05-06 00:03:33,83.174.170.14,192.168.118.212,38264,54319,TCP,187,5,0.86,SYN,,block,high,0.88,Port scan detected from 83.174.170.14,port_scan,CN,Unknown,Monday,0,False,False,0.6
2024-05-06 02:06:00,192.168.111.46,1.1.1.1,38224,53,DNS,2670,23,3.39,,,allow,high,0.86,DNS tunneling detected - suspicious queries to data123456789.tunnel.org,dns_tunneling,External,DNS Provider,Monday,2,False,False,0.85
2024-05-06 03:13:56,172.19.32.219,217.8.69.78,0,0,ICMP,30468,86,260.24,ACK,,allow,low,0.29,Normal network traffic,none,FR,Cloud Provider,Monday,3,False,False,0.1
2024-05-06 04:48:08,172.30.150.114,172.22.112.136,0,0,SMTP,10412,19,9.25,URG,,allow,low,0.23,Normal network traffic,none,AU,University,Monday,4,False,False,0.1
2024-05-06 05:38:14,172.16.178.118,150.110.131.176,0,0,FTP,17712,18,21.98,PSH,,allow,low,0.12,Normal network traffic,none,DE,University,Monday,5,False,False,0.1
2024-05-06 06:27:25,172.26.5.166,192.168.15.0,0,0,HTTPS,43514,59,141.88,PSH,Mozilla/5.0 (iPhone; CPU iPhone OS 14_7_1 like Mac OS X),allow,low,0.1,Normal network traffic,none,FR,Cloud Provider,Monday,6,False,False,0.1
2024-05-06 06:36:40,192.168.23.40,53.59.148.2,0,0,POP3,15818,85,244.11,,,allow,low,0.17,Normal network traffic,none,CA,Government,Monday,6,False,False,0.1
2024-05-06 10:44:00,10.217.39.97,10.122.91.32,31480,135,WMI,58537,223,270.73,PSH,WMI Tool,allow,high,0.73,Lateral movement detected - WMI connection to 10.122.91.32,lateral_movement,Internal,Internal Network,Monday,10,False,True,0.8
2024-05-06 11:08:00,216.84.162.138,192.168.193.115,62321,80,HTTP,2116,59,5.97,PSH,Burp Suite,block,critical,0.81,File Upload Attack detected from 216.84.162.138 - payload: <?php system($_GET['cmd']); ?>...,web_attack,US,Scanning Service,Monday,11,False,True,0.7
2024-05-06 12:07:15,172.18.69.186,10.162.8.180,0,0,DNS,8713,50,258.26,PSH,,allow,low,0.18,Normal network traffic,none,FR,ISP,Monday,12,False,True,0.1
2024-05-06 12:18:01,192.168.189.28,10.15.3.217,0,0,SMTP,4811,91,282.36,FIN,,allow,low,0.12,Normal network traffic,none,DE,Corporate,Monday,12,False,True,0.1
2024-05-06 13:01:28,10.65.225.35,10.33.161.250,0,0,SMTP,400,89,251.1,RST,,allow,low,0.16,Normal network traffic,none,AU,Cloud Provider,Monday,13,False,True,0.1
2024-05-06 15:20:00,10.125.120.163,95.41.243.15,38347,22,TCP,47743307,19975,1318.4,PSH,Custom Tool,allow,critical,0.81,Potential data exfiltration - large outbound transfer to 95.41.243.15,data_exfiltration,RU,Data Broker,Monday,15,False,True,0.95
2024-05-06 23:37:38,10.18.243.235,103.248.249.60,0,0,SMTP,46875,8,158.54,RST,,allow,low,0.22,Normal network traffic,none,FR,Corporate,Monday,23,False,False,0.1
2024-05-06 23:53:54,192.168.64.109,172.20.39.98,0,0,POP3,9409,29,197.8,URG,,allow,low,0.12,Normal network traffic,none,DE,University,Monday,23,False,False,0.1
2024-05-07 00:01:16,139.121.13.94,10.172.160.16,60471,966,TCP,108,2,1.38,FIN,,block,high,0.89,Port scan detected from 139.121.13.94,port_scan,RU,Tor Exit,Tuesday,0,False,False,0.6
2024-05-07 00:04:07,99.151.145.108,172.16.191.101,31071,1015,TCP,41,1,0.94,FIN,,block,medium,0.86,Port scan detected from 99.151.145.108,port_scan,KP,Suspicious,Tuesday,0,False,False,0.6
2024-05-07 00:45:36,172.17.151.206,172.28.199.13,15412,3389,TCP,22488,53,82.61,SYN,,allow,low,0.19,Normal network traffic,none,CA,ISP,Tuesday,0,False,False,0.1
2024-05-07 02:15:28,172.19.184.247,193.72.217.62,0,0,DNS,38379,46,120.3,ACK,,allow,low,0.25,Normal network traffic,none,AU,Government,Tuesday,2,False,False,0.1
2024-05-07 06:34:44,172.28.123.97,104.16.40.162,0,0,ICMP,31949,72,295.49,SYN,,allow,low,0.14,Normal network traffic,none,FR,University,Tuesday,6,False,False,0.1
2024-05-07 06:53:13,10.180.71.62,159.70.34.113,0,0,POP3,28081,81,112.9,SYN,,allow,low,0.21,Normal network traffic,none,CA,Cloud Provider,Tuesday,6,False,False,0.1
2024-05-07 08:48:45,172.24.188.49,92.243.207.253,0,0,POP3,31818,66,83.74,,,allow,low,0.19,Normal network traffic,none,US,University,Tuesday,8,False,False,0.1
2024-05-07 10:07:50,10.1.225.239,214.64.230.164,0,0,SSH,37968,13,11.04,URG,,allow,low,0.3,Normal network traffic,none,DE,Cloud Provider,Tuesday,10,False,True,0.1
2024-05-07 16:29:31,10.11.221.195,10.234.26.34,0,0,HTTPS,15840,28,175.04,SYN,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,allow,low,0.16,Normal network traffic,none,FR,Government,Tuesday,16,False,True,0.1
2024-05-07 16:38:37,192.168.138.187,6.85.5.221,0,0,FTP,24586,79,204.97,,,allow,low,0.2,Normal network traffic,none,UK,Corporate,Tuesday,16,False,True,0.1
2024-05-07 19:08:42,192.168.137.194,107.67.238.82,43637,80,UDP,6465,46,51.42,URG,,allow,low,0.24,Normal network traffic,none,DE,University,Tuesday,19,False,False,0.1
2024-05-07 21:29:09,10.74.175.144,172.26.62.148,0,0,POP3,20307,65,297.1,SYN,,allow,low,0.15,Normal network traffic,none,AU,Cloud Provider,Tuesday,21,False,False,0.1
2024-05-07 23:47:51,172.25.228.95,217.76.132.61,0,0,HTTP,22983,72,288.33,SYN,Mozilla/5.0 (iPhone; CPU iPhone OS 14_7_1 like Mac OS X),allow,low,0.3,Normal network traffic,none,FR,ISP,Tuesday,23,False,False,0.1
2024-05-08 00:00:20,2.131.189.95,192.168.31.153,10841,3786,TCP,101,1,1.03,FIN,,block,high,0.77,Port scan detected from 2.131.189.95,port_scan,Unknown,Suspicious,Wednesday,0,False,False,0.6
2024-05-08 00:04:53,216.214.166.8,10.193.10.8,61211,707,TCP,62,5,0.39,FIN,,block,high,0.89,Port scan detected from 216.214.166.8,port_scan,IR,Unknown,Wednesday,0,False,False,0.6
2024-05-08 00:04:56,143.180.127.172,10.209.227.252,33206,17744,TCP,144,1,1.69,RST,,block,medium,0.86,Port scan detected from 143.180.127.172,port_scan,KP,Tor Exit,Wednesday,0,False,False,0.6
2024-05-08 00:37:00,10.217.39.97,192.168.20.56,12031,22,RDP,64574,33,55.89,SYN,Remote Admin,allow,high,0.8,Lateral movement detected - RDP connection to 192.168.20.56,lateral_movement,Internal,Internal Network,Wednesday,0,False,False,0.8
2024-05-08 02:31:16,192.168.239.101,10.98.163.119,0,0,FTP,27037,40,48.01,ACK,,allow,low,0.17,Normal network traffic,none,DE,Corporate,Wednesday,2,False,False,0.1
2024-05-08 08:53:10,10.151.28.199,206.58.239.247,0,0,HTTPS,4998,19,226.27,ACK,Mozilla/5.0 (iPhone; CPU iPhone OS 14_7_1 like Mac OS X),allow,low,0.29,Normal network traffic,none,AU,Cloud Provider,Wednesday,8,False,False,0.1
2024-05-08 11:04:00,172.22.71.163,208.67.222.222,18922,53,DNS,1507,31,7.55,,,allow,high,0.86,DNS tunneling detected - suspicious queries to a1b2c3d4e5f6.example.com,dns_tunneling,External,DNS Provider,Wednesday,11,False,True,0.85
2024-05-08 11:47:02,192.168.182.255,185.111.125.221,0,0,ICMP,1349,87,149.19,FIN,,allow,low,0.27,Normal network traffic,none,FR,ISP,Wednesday,11,False,True,0.1
